Date,Open,High,Low,Close,Volume,OpenInt
02-01-1985,2.4327,2.4498,2.3732,2.3732,523234,0
03-01-1985,2.3732,2.3986,2.3563,2.3732,620315,0
04-01-1985,2.3392,2.3732,2.3392,2.3732,361342,0
07-01-1985,2.3732,2.4327,2.3563,2.4158,1018429,0
08-01-1985,2.4158,2.4327,2.3816,2.4158,566087,0
09-01-1985,2.3986,2.4327,2.3816,2.4158,922669,0
10-01-1985,2.4158,2.4836,2.4158,2.4667,289656,0
11-01-1985,2.4667,2.5007,2.4667,2.4836,519795,0
14-01-1985,2.4667,2.62,2.4498,2.5944,1107573,0
15-01-1985,2.6112,2.6878,2.5944,2.6368,1150954,0
16-01-1985,2.6368,2.7046,2.62,2.62,845953,0
17-01-1985,2.62,2.6368,2.5771,2.5944,719248,0
18-01-1985,2.5944,2.6112,2.5604,2.5771,755751,0
21-01-1985,2.5604,2.7216,2.5604,2.6706,1037473,0
22-01-1985,2.7046,2.7216,2.6706,2.6878,558678,0
23-01-1985,2.6706,2.6878,2.6112,2.6706,300763,0
24-01-1985,2.6706,2.6878,2.5604,2.5771,971870,0
25-01-1985,2.5093,2.5771,2.5093,2.5263,764219,0
28-01-1985,2.5433,2.5604,2.5263,2.5604,422982,0
29-01-1985,2.5604,2.5944,2.5433,2.5944,352877,0
30-01-1985,2.6112,2.6706,2.6112,2.6706,1398287,0
31-01-1985,2.6706,2.7046,2.62,2.6878,1069478,0
01-02-1985,2.6706,2.6878,2.6539,2.6706,271931,0
04-02-1985,2.6452,2.7216,2.6281,2.7216,831669,0
05-02-1985,2.7388,2.7558,2.6794,2.6878,709461,0
06-02-1985,2.7216,2.7388,2.7046,2.7216,700204,0
07-02-1985,2.7216,2.7388,2.6878,2.7046,544394,0
08-02-1985,2.6878,2.7046,2.6794,2.7046,579575,0
11-02-1985,2.6878,2.7046,2.6621,2.6621,393088,0
12-02-1985,2.6794,2.7216,2.6452,2.7046,292038,0
13-02-1985,2.6794,2.6878,2.6112,2.6452,1312845,0
14-02-1985,2.6281,2.6281,2.5518,2.569,1706460,0
15-02-1985,2.569,2.5771,2.569,2.5771,618462,0
19-02-1985,2.569,2.5771,2.5518,2.5771,275109,0
20-02-1985,2.5771,2.5771,2.5347,2.569,631159,0
21-02-1985,2.569,2.5771,2.5007,2.569,513710,0
22-02-1985,2.5518,2.569,2.5179,2.5347,215062,0
25-02-1985,2.5347,2.5347,2.5007,2.5179,433291,0
26-02-1985,2.5179,2.5347,2.4498,2.5179,806013,0
27-02-1985,2.4836,2.5179,2.4836,2.4836,535667,0
28-02-1985,2.5007,2.5007,2.4498,2.5007,358962,0
01-03-1985,2.4667,2.5518,2.4667,2.5347,1191953,0
04-03-1985,2.5347,2.5518,2.5179,2.5518,485934,0
05-03-1985,2.5518,2.569,2.5347,2.5347,1018429,0
06-03-1985,2.5347,2.5771,2.5347,2.569,1328190,0
07-03-1985,2.569,2.5944,2.569,2.569,1024507,0
08-03-1985,2.569,2.5944,2.569,2.5944,676130,0
11-03-1985,2.5944,2.5944,2.569,2.5771,392290,0
12-03-1985,2.5771,2.6112,2.569,2.5944,994091,0
13-03-1985,2.5771,2.6281,2.5771,2.5944,478262,0
14-03-1985,2.5944,2.6112,2.569,2.569,401814,0
15-03-1985,2.569,2.6112,2.569,2.5771,833259,0
18-03-1985,2.5944,2.6112,2.5771,2.5771,856273,0
19-03-1985,2.569,2.6452,2.569,2.6452,950180,0
20-03-1985,2.6281,2.6621,2.6112,2.6621,706815,0
21-03-1985,2.6621,2.7216,2.6452,2.7046,978219,0
22-03-1985,2.6878,2.7046,2.6794,2.7046,604709,0
25-03-1985,2.6794,2.7046,2.6621,2.6794,109251,0
26-03-1985,2.6452,2.6794,2.569,2.5771,331983,0
27-03-1985,2.5771,2.6281,2.5771,2.5944,598358,0
28-03-1985,2.6112,2.6621,2.5944,2.6621,417950,0
29-03-1985,2.6452,2.7046,2.6281,2.6878,940921,0
01-04-1985,2.7046,2.7388,2.6794,2.7216,495195,0
02-04-1985,2.7388,2.7728,2.7046,2.7388,1500923,0
03-04-1985,2.7216,2.7388,2.6878,2.6878,759983,0
04-04-1985,2.6878,2.6878,2.6112,2.6452,293364,0
08-04-1985,2.6621,2.6621,2.6112,2.6112,276958,0
09-04-1985,2.5771,2.6112,2.5771,2.5771,266112,0
10-04-1985,2.569,2.5944,2.5518,2.5771,348117,0
11-04-1985,2.5771,2.6281,2.5771,2.6281,534870,0
12-04-1985,2.6112,2.6452,2.6112,2.6281,420333,0
15-04-1985,2.6281,2.6281,2.6112,2.6281,326161,0
16-04-1985,2.6281,2.6621,2.6112,2.6452,197600,0
17-04-1985,2.6621,2.6621,2.6112,2.6281,234105,0
18-04-1985,2.6452,2.6621,2.6452,2.6452,169827,0
19-04-1985,2.6621,2.6878,2.6452,2.6878,222472,0
22-04-1985,2.7046,2.7046,2.6794,2.6794,320872,0
23-04-1985,2.6878,2.7046,2.6794,2.7046,422982,0
24-04-1985,2.6794,2.6878,2.6794,2.6794,539634,0
25-04-1985,2.6794,2.6878,2.6794,2.6794,524290,0
26-04-1985,2.6878,2.6878,2.6281,2.6452,173796,0
29-04-1985,2.6028,2.6368,2.6028,2.62,253679,0
30-04-1985,2.62,2.6368,2.5857,2.6028,555242,0
01-05-1985,2.5857,2.5857,2.5179,2.5347,775327,0
02-05-1985,2.5347,2.5518,2.5179,2.5518,530375,0
03-05-1985,2.5347,2.5518,2.5347,2.5518,137291,0
06-05-1985,2.5347,2.5518,2.5179,2.5518,133321,0
07-05-1985,2.5347,2.569,2.5347,2.5518,233050,0
08-05-1985,2.5518,2.5518,2.5179,2.5347,173267,0
09-05-1985,2.5179,2.6368,2.5179,2.62,435413,0
10-05-1985,2.6452,2.6794,2.6368,2.6794,618462,0
13-05-1985,2.6621,2.6794,2.6452,2.6621,253417,0
14-05-1985,2.6621,2.7133,2.6368,2.6368,338594,0
15-05-1985,2.6368,2.6621,2.62,2.6368,241513,0
16-05-1985,2.6621,2.6794,2.6368,2.6452,451017,0
17-05-1985,2.6368,2.6966,2.6368,2.6966,293889,0
20-05-1985,2.7303,2.8066,2.7133,2.7897,642006,0
21-05-1985,2.7645,2.7645,2.7303,2.7474,482498,0
22-05-1985,2.7303,2.7303,2.6794,2.6794,457896,0
23-05-1985,2.6966,2.7133,2.6621,2.7133,94701,0
24-05-1985,2.6966,2.7303,2.6966,2.7133,322985,0
28-05-1985,2.6966,2.7303,2.6794,2.7133,142051,0
29-05-1985,2.7133,2.7303,2.6794,2.7303,1327658,0
30-05-1985,2.7303,2.7728,2.7133,2.7728,1551182,0
31-05-1985,2.7728,2.9856,2.7645,2.8748,3936152,0
03-06-1985,2.8748,2.9004,2.7133,2.841,808393,0
04-06-1985,2.841,2.892,2.841,2.892,1385324,0
05-06-1985,2.9176,2.9856,2.9176,2.9346,1352259,0
06-06-1985,2.9516,2.9516,2.9176,2.9516,481174,0
07-06-1985,2.9346,2.9686,2.9004,2.9176,490435,0
10-06-1985,2.9004,2.9176,2.892,2.9004,254473,0
11-06-1985,2.9004,2.9176,2.9004,2.9176,1006787,0
12-06-1985,2.9004,2.9004,2.8748,2.892,735382,0
13-06-1985,2.892,2.9004,2.8238,2.841,295740,0
14-06-1985,2.841,2.8748,2.841,2.858,317429,0
17-06-1985,2.841,2.858,2.8238,2.841,217971,0
18-06-1985,2.8238,2.858,2.8238,2.841,315578,0
19-06-1985,2.858,2.9004,2.841,2.9004,775327,0
20-06-1985,2.9004,2.9004,2.892,2.9004,737498,0
21-06-1985,2.892,2.9004,2.8748,2.9004,818711,0
24-06-1985,2.9004,2.9346,2.8748,2.9176,536458,0
25-06-1985,2.9176,3.0026,2.9176,2.9856,876641,0
26-06-1985,2.9856,3.0026,2.9516,3.0026,459483,0
27-06-1985,3.045,3.1556,3.0026,3.1556,2519084,0
28-06-1985,3.147,3.147,3.045,3.0961,2265406,0
01-07-1985,3.0961,3.0961,3.0195,3.045,595450,0
02-07-1985,3.045,3.045,3.0026,3.0026,324839,0
03-07-1985,3.0026,3.0195,2.9856,2.9856,273783,0
05-07-1985,2.9516,2.9856,2.9516,2.9686,167977,0
08-07-1985,2.9686,2.9856,2.9176,2.9686,732211,0
09-07-1985,2.9856,3.0195,2.9856,3.0026,1155979,0
10-07-1985,2.9856,3.045,2.9856,3.045,619522,0
11-07-1985,3.045,3.045,3.0026,3.0195,677187,0
12-07-1985,3.0195,3.0195,2.9686,3.0195,462920,0
15-07-1985,3.0195,3.0195,2.9346,2.9346,680888,0
16-07-1985,2.9346,2.9516,2.9004,2.9346,1398813,0
17-07-1985,2.9346,2.9686,2.9176,2.9346,920288,0
18-07-1985,2.9176,2.9346,2.892,2.9176,1545099,0
19-07-1985,2.9004,2.9004,2.892,2.9004,312934,0
22-07-1985,2.9004,2.9176,2.892,2.9176,1362840,0
23-07-1985,2.9176,2.9176,2.892,2.892,1492988,0
24-07-1985,2.892,2.9004,2.7645,2.7728,1693497,0
25-07-1985,2.7645,2.7728,2.7474,2.7728,873202,0
26-07-1985,2.7645,2.7728,2.7474,2.7645,1010756,0
29-07-1985,2.7133,2.7645,2.7046,2.7133,269818,0
30-07-1985,2.7133,2.7474,2.6878,2.7474,602857,0
31-07-1985,2.7645,2.8155,2.7474,2.8155,933777,0
01-08-1985,2.8155,2.8748,2.8155,2.841,807067,0
02-08-1985,2.841,2.8748,2.841,2.8748,606295,0
05-08-1985,2.841,2.858,2.8326,2.8326,132264,0
06-08-1985,2.8326,2.858,2.8155,2.858,702847,0
07-08-1985,2.858,2.858,2.7985,2.8155,400490,0
08-08-1985,2.8326,2.841,2.8155,2.841,260297,0
09-08-1985,2.8326,2.8326,2.7815,2.7815,254473,0
12-08-1985,2.7815,2.7985,2.7046,2.7046,150518,0
13-08-1985,2.6028,2.6539,2.5604,2.6028,772681,0
14-08-1985,2.6028,2.62,2.5771,2.5857,232251,0
15-08-1985,2.5857,2.6028,2.5433,2.5857,256591,0
16-08-1985,2.5771,2.5857,2.5604,2.5771,273519,0
19-08-1985,2.6028,2.6368,2.6028,2.6028,198660,0
20-08-1985,2.62,2.6706,2.6028,2.6706,731945,0
21-08-1985,2.6878,2.7474,2.6878,2.7133,700993,0
22-08-1985,2.7133,2.7133,2.6878,2.7046,394937,0
23-08-1985,2.6878,2.7133,2.6878,2.7133,130674,0
26-08-1985,2.7046,2.7303,2.7046,2.7046,171681,0
27-08-1985,2.7046,2.7133,2.6368,2.6539,700468,0
28-08-1985,2.6368,2.6539,2.62,2.62,134908,0
29-08-1985,2.6539,2.6706,2.6368,2.6706,258970,0
30-08-1985,2.6706,2.6878,2.6539,2.6878,226434,0
03-09-1985,2.6539,2.6706,2.6368,2.6539,492547,0
04-09-1985,2.6878,2.6878,2.6368,2.6368,596771,0
05-09-1985,2.6539,2.6539,2.5857,2.6028,1383207,0
06-09-1985,2.6028,2.62,2.5857,2.6028,518207,0
09-09-1985,2.6028,2.62,2.5771,2.5857,566087,0
10-09-1985,2.5771,2.6028,2.5604,2.5771,761042,0
11-09-1985,2.5604,2.5771,2.5263,2.5604,465562,0
12-09-1985,2.5771,2.5771,2.5433,2.5433,145755,0
13-09-1985,2.5433,2.5604,2.458,2.5093,565029,0
16-09-1985,2.4923,2.5093,2.458,2.4923,230932,0
17-09-1985,2.5263,2.5433,2.5093,2.5433,695970,0
18-09-1985,2.5433,2.5433,2.5093,2.5263,140463,0
19-09-1985,2.5263,2.5433,2.5093,2.5093,223526,0
20-09-1985,2.5263,2.5433,2.4923,2.5093,694381,0
23-09-1985,2.5263,2.5604,2.5093,2.5604,711312,0
24-09-1985,2.5604,2.5857,2.5263,2.5857,837224,0
25-09-1985,2.5771,2.6028,2.5604,2.5857,337798,0
26-09-1985,2.5771,2.6539,2.5604,2.6368,766599,0
30-09-1985,2.6368,2.6539,2.62,2.6368,391763,0
01-10-1985,2.6368,2.7046,2.6368,2.7046,454985,0
02-10-1985,2.7133,2.7133,2.6706,2.6878,303939,0
03-10-1985,2.6878,2.7046,2.6706,2.6878,224582,0
04-10-1985,2.6878,2.7474,2.6706,2.7474,212151,0
07-10-1985,2.7645,2.7985,2.6878,2.7046,743317,0
08-10-1985,2.6878,2.7046,2.6368,2.6539,422185,0
09-10-1985,2.6706,2.6706,2.6368,2.6539,354467,0
10-10-1985,2.6368,2.6706,2.6368,2.6706,348646,0
11-10-1985,2.6878,2.6878,2.6368,2.6539,380652,0
14-10-1985,2.6539,2.7474,2.6368,2.7474,495988,0
15-10-1985,2.7474,2.7474,2.7133,2.7303,417424,0
16-10-1985,2.7303,2.7474,2.6878,2.7303,337009,0
17-10-1985,2.7645,2.841,2.7645,2.8326,817650,0
18-10-1985,2.841,2.841,2.7985,2.8155,276430,0
21-10-1985,2.8155,2.8326,2.7815,2.8155,234368,0
22-10-1985,2.8155,2.8155,2.7815,2.8155,125915,0
23-10-1985,2.8326,2.8326,2.7985,2.8155,466622,0
24-10-1985,2.8155,2.8155,2.7815,2.7985,126709,0
25-10-1985,2.7815,2.7985,2.7645,2.7815,379594,0
28-10-1985,2.7985,2.7985,2.7728,2.7985,79623,0
29-10-1985,2.7985,2.8493,2.7985,2.8155,227755,0
30-10-1985,2.8155,2.8664,2.8155,2.8664,439376,0
31-10-1985,2.8833,2.8833,2.8493,2.8833,447581,0
01-11-1985,2.8833,2.9176,2.8664,2.9004,458162,0
04-11-1985,2.8833,2.9176,2.8833,2.9176,441495,0
05-11-1985,2.9004,2.9258,2.9004,2.9004,669781,0
06-11-1985,2.96,3.0535,2.9258,2.9428,1471296,0
07-11-1985,2.96,2.96,2.9258,2.96,907058,0
08-11-1985,2.96,2.977,2.9258,2.977,600740,0
11-11-1985,2.977,3.0535,2.96,3.0535,744643,0
12-11-1985,3.0535,3.1898,3.0281,3.045,706021,0
13-11-1985,3.045,3.045,3.0281,3.0281,544133,0
14-11-1985,3.0281,3.0877,3.0281,3.0705,803101,0
15-11-1985,3.0535,3.0705,3.0111,3.0281,513446,0
18-11-1985,3.0281,3.0281,3.0111,3.0111,174324,0
19-11-1985,3.0111,3.0281,2.96,2.96,436204,0
20-11-1985,2.977,3.0535,2.977,3.045,561856,0
21-11-1985,3.0877,3.1048,3.0535,3.1048,1119477,0
22-11-1985,3.1048,3.1217,3.0877,3.1048,748078,0
25-11-1985,3.1217,3.1217,3.0877,3.0877,299444,0
26-11-1985,3.0877,3.1217,3.0877,3.1048,391763,0
27-11-1985,3.1048,3.1217,3.1048,3.1048,708932,0
29-11-1985,3.1217,3.1388,3.1048,3.1388,323779,0
02-12-1985,3.1388,3.1726,3.1388,3.1388,566087,0
03-12-1985,3.1556,3.1726,3.1388,3.1556,444669,0
04-12-1985,3.1726,3.2489,3.1726,3.2489,1117889,0
05-12-1985,3.2489,3.2489,3.1726,3.1898,768446,0
06-12-1985,3.1556,3.1898,3.1217,3.1898,217971,0
09-12-1985,3.1898,3.1898,3.1388,3.1726,599417,0
10-12-1985,3.1726,3.1726,3.1048,3.1388,361607,0
11-12-1985,3.1388,3.1898,3.1388,3.1898,727447,0
12-12-1985,3.1981,3.2489,3.1898,3.2323,781146,0
13-12-1985,3.2152,3.2832,3.2152,3.2661,608410,0
16-12-1985,3.2489,3.3259,3.2323,3.3001,1312315,0
17-12-1985,3.3427,3.3427,3.3001,3.3001,793050,0
18-12-1985,3.3259,3.3427,3.3001,3.3173,514238,0
19-12-1985,3.3259,3.3768,3.3173,3.3768,1465742,0
20-12-1985,3.3768,3.462,3.3598,3.3936,2189751,0
23-12-1985,3.3598,3.3598,3.3427,3.3598,829820,0
24-12-1985,3.3259,3.3259,3.2661,3.3001,347321,0
26-12-1985,3.2832,3.2832,3.2489,3.2489,166388,0
27-12-1985,3.2661,3.2832,3.2323,3.2323,194425,0
30-12-1985,3.2489,3.2661,3.2323,3.2489,627719,0
31-12-1985,3.2661,3.3259,3.2489,3.3259,340710,0
02-01-1986,3.3259,3.3259,3.2661,3.2832,314521,0
03-01-1986,3.3001,3.3173,3.2661,3.3001,266112,0
06-01-1986,3.2661,3.3936,3.2323,3.3598,610265,0
07-01-1986,3.3936,3.4702,3.3936,3.462,4444043,0
08-01-1986,3.462,3.5045,3.3427,3.3768,1621021,0
09-01-1986,3.3427,3.3598,3.2661,3.3001,923459,0
10-01-1986,3.3173,3.411,3.3001,3.3598,1114715,0
13-01-1986,3.3427,3.428,3.3427,3.411,889867,0
14-01-1986,3.4702,3.5981,3.4702,3.5556,3706016,0
15-01-1986,3.5556,3.615,3.428,3.5981,1480292,0
16-01-1986,3.5723,3.5981,3.5556,3.5981,1135346,0
17-01-1986,3.5981,3.615,3.5385,3.5723,1023189,0
20-01-1986,3.5723,3.5723,3.5045,3.5385,604178,0
21-01-1986,3.5385,3.5556,3.5213,3.5213,609998,0
22-01-1986,3.5213,3.5556,3.5213,3.5385,536988,0
23-01-1986,3.5385,3.5385,3.4873,3.5385,440966,0
24-01-1986,3.5045,3.5723,3.5045,3.5556,451279,0
27-01-1986,3.5385,3.5723,3.5213,3.5556,425887,0
28-01-1986,3.5556,3.5723,3.5213,3.5723,1064721,0
29-01-1986,3.5895,3.615,3.5723,3.5723,1410983,0
30-01-1986,3.5981,3.6657,3.5723,3.5895,1041441,0
31-01-1986,3.5723,3.5981,3.5385,3.5385,1098314,0
03-02-1986,3.53,3.5556,3.4958,3.53,678509,0
04-02-1986,3.53,3.5556,3.4958,3.5385,908914,0
05-02-1986,3.5385,3.5556,3.5129,3.5556,267968,0
06-02-1986,3.5556,3.5556,3.2661,3.411,3079089,0
07-02-1986,3.428,3.4448,3.3173,3.4448,786701,0
10-02-1986,3.4448,3.4958,3.411,3.4958,1133761,0
11-02-1986,3.4958,3.5385,3.4788,3.5385,1042499,0
12-02-1986,3.5385,3.5723,3.53,3.5385,1207567,0
13-02-1986,3.5556,3.5723,3.5385,3.5723,622961,0
14-02-1986,3.5895,3.6232,3.5385,3.5556,1454365,0
18-02-1986,3.5385,3.5723,3.53,3.5723,916053,0
19-02-1986,3.5385,3.5723,3.5385,3.5556,648354,0
20-02-1986,3.5385,3.5556,3.5129,3.53,402080,0
21-02-1986,3.53,3.5723,3.4958,3.5723,1254915,0
24-02-1986,3.5385,3.5723,3.5129,3.5556,517943,0
25-02-1986,3.5556,3.5895,3.53,3.5895,1134556,0
26-02-1986,3.5723,3.5895,3.5556,3.5895,973986,0
27-02-1986,3.5895,3.6232,3.5723,3.6232,997793,0
28-02-1986,3.6402,3.6402,3.5556,3.5895,978219,0
03-03-1986,3.6063,3.6063,3.5556,3.5723,807599,0
04-03-1986,3.5895,3.6063,3.53,3.53,922669,0
05-03-1986,3.53,3.5723,3.5129,3.5723,570850,0
06-03-1986,3.5723,3.6402,3.5556,3.6232,2078916,0
07-03-1986,3.5895,3.7169,3.5895,3.7169,1934745,0
10-03-1986,3.7169,3.7512,3.683,3.7,715543,0
11-03-1986,3.683,3.7512,3.6747,3.7512,863148,0
12-03-1986,3.7682,3.8278,3.7341,3.7512,1990295,0
13-03-1986,3.7341,3.7512,3.683,3.7341,540956,0
14-03-1986,3.7512,3.7682,3.683,3.7512,1087733,0
17-03-1986,3.7512,3.7512,3.6402,3.683,1623135,0
18-03-1986,3.683,3.683,3.6576,3.6747,475618,0
19-03-1986,3.6232,3.6576,3.6232,3.6576,1113656,0
20-03-1986,3.6576,3.683,3.6576,3.6747,1027948,0
21-03-1986,3.683,3.683,3.6232,3.6232,679834,0
24-03-1986,3.6576,3.7512,3.6232,3.7169,575345,0
25-03-1986,3.7,3.7341,3.683,3.683,388060,0
26-03-1986,3.683,3.7853,3.683,3.7853,592274,0
27-03-1986,3.8022,3.8956,3.8022,3.8278,796222,0
31-03-1986,3.8278,3.8446,3.8022,3.8106,604973,0
01-04-1986,3.8106,3.8106,3.5723,3.5895,786171,0
02-04-1986,3.2661,3.3343,3.2579,3.3343,4504883,0
03-04-1986,3.3173,3.3511,3.2236,3.2661,1128998,0
04-04-1986,3.2579,3.2661,3.1898,3.2236,897012,0
07-04-1986,3.2068,3.3683,3.2068,3.3511,979542,0
08-04-1986,3.3683,3.462,3.3173,3.3343,1630539,0
09-04-1986,3.3683,3.3683,3.2579,3.3001,1218409,0
10-04-1986,3.2661,3.3001,3.2407,3.2832,1057313,0
11-04-1986,3.3173,3.3511,3.2832,3.3173,714486,0
14-04-1986,3.3173,3.3855,3.2832,3.3343,618729,0
15-04-1986,3.3683,3.411,3.3511,3.411,811038,0
16-04-1986,3.4448,3.53,3.4448,3.4788,1551715,0
17-04-1986,3.53,3.5385,3.462,3.462,972400,0
18-04-1986,3.4788,3.4788,3.3855,3.3936,613964,0
21-04-1986,3.3855,3.3936,3.3343,3.3683,516091,0
22-04-1986,3.3683,3.3855,3.3001,3.3173,1042764,0
23-04-1986,3.3001,3.3683,3.2832,3.3001,875584,0
24-04-1986,3.3001,3.3001,3.2407,3.2579,1591125,0
25-04-1986,3.2407,3.2579,3.1388,3.1726,1332684,0
28-04-1986,3.1981,3.2921,3.1642,3.1981,3441489,0
29-04-1986,3.2236,3.4958,3.1981,3.4702,5200591,0
30-04-1986,3.4702,3.4958,3.2747,3.4021,4682117,0
01-05-1986,3.4021,3.4788,3.3683,3.3855,2698170,0
02-05-1986,3.4021,3.4021,3.3259,3.3511,1039852,0
05-05-1986,3.3511,3.4788,3.3511,3.4364,1237716,0
06-05-1986,3.4364,3.4534,3.3427,3.3683,664224,0
07-05-1986,3.3683,3.3855,3.2921,3.3683,857860,0
08-05-1986,3.3683,3.4702,3.3089,3.4193,945153,0
09-05-1986,3.4958,3.5639,3.4958,3.53,766070,0
12-05-1986,3.53,3.5639,3.5129,3.53,563969,0
13-05-1986,3.53,3.6232,3.53,3.5981,578256,0
14-05-1986,3.615,3.6402,3.581,3.615,1335066,0
15-05-1986,3.6232,3.6232,3.53,3.5469,423505,0
16-05-1986,3.5469,3.5469,3.4702,3.4958,764484,0
19-05-1986,3.4788,3.4958,3.4193,3.4534,279341,0
20-05-1986,3.4534,3.4702,3.4193,3.4702,203157,0
21-05-1986,3.4534,3.4788,3.4534,3.4702,2349259,0
22-05-1986,3.4788,3.53,3.4702,3.53,813157,0
23-05-1986,3.5129,3.5469,3.4788,3.5469,243629,0
27-05-1986,3.581,3.581,3.53,3.53,397317,0
28-05-1986,3.5639,3.6232,3.53,3.581,584867,0
29-05-1986,3.5981,3.6576,3.581,3.6402,786439,0
30-05-1986,3.6402,3.6914,3.6232,3.6402,486200,0
02-06-1986,3.6402,3.6576,3.5639,3.581,356319,0
03-06-1986,3.5129,3.5639,3.4873,3.5385,1816413,0
04-06-1986,3.5639,3.5895,3.4448,3.4873,540870,0
05-06-1986,3.4448,3.5129,3.4448,3.4873,592010,0
06-06-1986,3.4873,3.5129,3.4702,3.4873,400139,0
09-06-1986,3.4873,3.4873,3.3683,3.4193,421832,0
10-06-1986,3.3427,3.3683,3.3001,3.3683,281986,0
11-06-1986,3.3259,3.3683,3.2747,3.3683,727624,0
12-06-1986,3.3683,3.4448,3.3259,3.4193,504540,0
13-06-1986,3.4448,3.4702,3.3936,3.4702,762718,0
16-06-1986,3.4702,3.5385,3.4448,3.5385,859005,0
17-06-1986,3.5385,3.5385,3.3936,3.3936,627809,0
18-06-1986,3.3936,3.4448,3.3259,3.4193,358343,0
19-06-1986,3.4448,3.4702,3.3427,3.3427,528526,0
20-06-1986,3.3936,3.3936,3.3001,3.3936,628162,0
23-06-1986,3.3936,3.3936,3.3001,3.3427,723923,0
24-06-1986,3.3936,3.3936,3.3001,3.3427,433822,0
25-06-1986,3.3427,3.4702,3.3259,3.4448,1053520,0
26-06-1986,3.4448,3.4448,3.3259,3.3427,1922227,0
27-06-1986,3.3936,3.4193,3.3427,3.4193,769417,0
30-06-1986,3.4193,3.5385,3.3936,3.5129,1037651,0
01-07-1986,3.5385,3.5639,3.5129,3.5639,866237,0
02-07-1986,3.5639,3.683,3.5385,3.683,1078559,0
03-07-1986,3.7086,3.8278,3.6322,3.7594,550922,0
07-07-1986,3.7341,3.7763,3.5129,3.5639,683185,0
08-07-1986,3.4702,3.4873,3.3683,3.4702,713340,0
09-07-1986,3.4873,3.5639,3.4873,3.5129,448285,0
10-07-1986,3.5895,3.615,3.4702,3.5129,415483,0
11-07-1986,3.5639,3.615,3.5385,3.5895,326251,0
14-07-1986,3.5385,3.5895,3.4873,3.5385,334535,0
15-07-1986,3.4873,3.5385,3.3936,3.4193,744552,0
16-07-1986,3.4193,3.5129,3.4193,3.4448,948946,0
17-07-1986,3.4702,3.4873,3.4448,3.4873,647385,0
18-07-1986,3.4873,3.5129,3.4193,3.4873,1027069,0
21-07-1986,3.4873,3.4873,3.4448,3.4702,368927,0
22-07-1986,3.4873,3.5129,3.4193,3.4448,806983,0
23-07-1986,3.4702,3.5129,3.4702,3.5129,339478,0
24-07-1986,3.5385,3.615,3.5385,3.615,509125,0
25-07-1986,3.615,3.6576,3.5639,3.5895,431533,0
28-07-1986,3.5213,3.615,3.4958,3.5213,336655,0
29-07-1986,3.5469,3.5469,3.4702,3.4702,537342,0
30-07-1986,3.4958,3.4958,3.4448,3.4958,484434,0
31-07-1986,3.5213,3.5639,3.4958,3.5469,608055,0
01-08-1986,3.5895,3.6914,3.5469,3.5639,404371,0
04-08-1986,3.5639,3.615,3.5469,3.5639,387619,0
05-08-1986,3.5639,3.8362,3.5639,3.8362,1957493,0
06-08-1986,3.8106,3.8362,3.7594,3.7594,496956,0
07-08-1986,3.7594,3.9043,3.7341,3.8616,1524375,0
08-08-1986,3.8106,3.9297,3.8106,3.9043,841898,0
11-08-1986,3.9043,3.9806,3.8787,3.9553,706815,0
12-08-1986,3.8787,3.9043,3.8106,3.8787,748435,0
13-08-1986,3.9297,4.0488,3.8616,3.9297,1145050,0
14-08-1986,3.9806,4.0063,3.9297,3.9806,965873,0
15-08-1986,3.9806,4.0233,3.9297,4.0063,875584,0
18-08-1986,4.0488,4.0488,3.9806,3.9806,413017,0
19-08-1986,3.9043,3.9297,3.8616,3.8787,524290,0
20-08-1986,3.9043,3.9297,3.8616,3.9043,691120,0
21-08-1986,3.9297,3.9553,3.9043,3.9553,307380,0
22-08-1986,3.9297,3.9553,3.9043,3.9553,380392,0
25-08-1986,3.9043,3.9297,3.8616,3.8616,405609,0
26-08-1986,3.8787,4.0488,3.8616,4.0488,902214,0
27-08-1986,4.0233,4.0488,4.0063,4.0233,571379,0
28-08-1986,4.0233,4.0488,3.9806,3.9806,944890,0
29-08-1986,4.0233,4.0488,3.9806,4.0233,777179,0
02-09-1986,4.0233,4.0233,3.8616,3.8787,578784,0
03-09-1986,3.8616,3.8616,3.7853,3.8106,430295,0
04-09-1986,3.8106,3.8616,3.7853,3.8616,468212,0
05-09-1986,3.8787,3.8787,3.7594,3.7594,1069040,0
08-09-1986,3.7853,3.7853,3.615,3.6657,605765,0
09-09-1986,3.6657,3.6914,3.6402,3.6657,1660873,0
10-09-1986,3.6914,3.7086,3.6402,3.6914,501896,0
11-09-1986,3.6914,3.6914,3.4958,3.5469,929898,0
12-09-1986,3.5469,3.5469,3.1812,3.2747,1526319,0
15-09-1986,3.3768,3.4021,3.3001,3.3001,730624,0
16-09-1986,3.3001,3.3511,3.2747,3.3001,488668,0
17-09-1986,3.3259,3.5639,3.3001,3.5469,862179,0
18-09-1986,3.5213,3.5213,3.4021,3.4193,660081,0
19-09-1986,3.4193,3.4702,3.4021,3.4193,351465,0
22-09-1986,3.4193,3.4193,3.3768,3.4193,734855,0
23-09-1986,3.4448,3.4702,3.4021,3.4021,473154,0
24-09-1986,3.4021,3.4448,3.3001,3.4021,362753,0
25-09-1986,3.4021,3.4193,3.3768,3.4193,366808,0
26-09-1986,3.4021,3.5639,3.4021,3.5469,422535,0
